# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse
4.445614193458620633e+00,9.925909967787914567e+00,2.249929991466487755e-01,1.570041298866271973e+00,-1.345048299719623142e+00,2.676791175813132639e+00,2.225367182297599111e+00,1.941923908742510108e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.284491256242292767e+00,8.596148033952321299e+00,3.926575357920890408e+00,4.772610664367675781e+00,-8.460350024630972632e-01,2.149638175550385721e-01,7.496281600615276597e-01,2.374431450966914170e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.371187563495243733e+00,1.330634754329961567e+01,-3.125665972265638803e-01,3.429149627685546875e+00,-3.741715909007493401e+00,-1.888148419005511869e+01,1.629019315243714416e+01,4.063665894523527555e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.932127656053114872e+00,1.632328881462168724e+01,1.559477822485908938e+00,2.194931030273437500e+00,-6.354531288113742793e-01,4.841119361238114260e-01,4.423316318281494963e-01,3.547505029345752803e+01,1.000000000000000000e+00,9.000000000000000222e-01
1.581813516486176407e+00,1.052523649672682993e+01,2.874547478120333288e+00,3.259827852249145508e+00,-3.852803949904377023e-01,1.337447830889509082e-01,1.748352797649702917e-01,3.260206450557988944e+01,1.000000000000000000e+00,9.000000000000000222e-01
4.363588344877292080e+00,1.755580658578337960e+01,-5.798948196120956577e-01,2.373596906661987305e+00,-2.953491613025257756e+00,-4.365795811905205603e+00,1.109680225350518867e+01,1.845108955415936336e+01,1.000000000000000000e+03,8.000000000000000444e-01
3.720574645275039671e+00,1.764224961560258720e+01,2.499077334698051267e+00,2.917546987533569336e+00,-4.184697958866657741e-01,1.702242675566984498e-01,1.929816057982941258e-01,1.984793690012843470e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.363161314032691251e+00,1.525713360221195991e+01,4.503907128593964693e+00,4.401205539703369141e+00,1.027014219975897757e-01,8.161523784667458481e-02,8.176859009830558245e-01,7.679812091035160826e+00,1.000000000000000000e+02,8.000000000000000444e-01
2.124494497215676958e+00,1.467053178567914529e+01,3.706674542994264243e+00,3.707540988922119141e+00,-8.666843464332385939e-04,1.345420471317713973e-02,6.832809560761604270e-03,1.158010810668478108e+01,1.000000000000000000e+00,8.000000000000000444e-01
1.514458350432958511e+00,1.733891554969962812e+01,6.656580900838870107e+00,7.314066886901855469e+00,-6.574867668838327850e-01,9.860962606115999951e-02,4.807585878433873749e-01,4.111573558864378697e+01,1.000000000000000000e+00,9.000000000000000222e-01
1.873342638637910618e+00,8.514956461607004812e+00,4.087531300831612313e+00,3.302443742752075195e+00,7.850876564272015745e-01,1.886944769850273651e-01,6.718838370557598250e-01,1.462018380214131330e+00,1.000000000000000000e+03,8.000000000000000444e-01
2.316089709797873208e+00,1.299184173452501945e+01,2.829154970745766828e+00,3.270121812820434570e+00,-4.409666662409659210e-01,2.214629046841330440e-01,4.280300720088277555e-01,1.060638370958167087e+01,1.000000000000000000e+01,8.000000000000000444e-01
2.649692419752521566e+00,1.513607742127009992e+01,2.765211693128922121e+00,5.180762767791748047e+00,-2.415551223674437864e+00,1.039418839634878466e+00,6.623215318107540384e+00,2.798362074536410304e+01,1.000000000000000000e+02,9.000000000000000222e-01
3.865195247525904598e+00,1.214228920600147887e+01,3.651481413321628899e-01,1.470484495162963867e+00,-1.105336337439523531e+00,-4.244248490799170881e+00,1.551971987320208912e+00,1.094992774380167688e+01,1.000000000000000000e+01,8.000000000000000444e-01
2.798173500579816064e+00,1.060984418098522042e+01,3.209730343695422761e+00,3.346340179443359375e+00,-1.366099162142070667e-01,5.965372839958837936e-02,3.983750577415234861e-02,5.450284736181523648e+00,1.000000000000000000e+02,9.000000000000000222e-01
2.525802244145551434e+00,1.625868485749180081e+01,5.464036612047030950e+00,5.930517673492431641e+00,-4.664809779988984273e-01,8.613251668982987996e-02,2.226993197941307123e-01,8.682377934536292585e+00,1.000000000000000000e+01,9.000000000000000222e-01
2.192870403291879100e+00,1.089943056699242163e+01,1.555818234001033584e+00,3.006167173385620117e+00,-1.450348829115993610e+00,2.181962581512423949e+00,3.928063493368393999e+00,1.369124908632012705e+01,1.000000000000000000e+03,8.000000000000000444e-01
2.653516343710308867e+00,1.250502627655880694e+01,2.224213852514098644e+00,4.112282752990722656e+00,-1.888068632255722523e+00,1.043172601496818785e+00,4.140068574617886910e+00,2.370266093100184435e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.216244238638272357e+00,6.614950825857853545e+00,4.028826676224802839e+00,4.634879112243652344e+00,-6.060527161606800162e-01,1.498185504843961569e-01,4.029228325132659383e-01,1.207490760935627350e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.476100443122760009e+00,1.772687079877681526e+01,4.956763052415959159e+00,6.580486297607421875e+00,-1.623723680305369843e+00,3.656299852464740541e-01,3.159329130061117930e+00,2.088191686227895971e+01,1.000000000000000000e+02,9.000000000000000222e-01
2.195310892794679614e+00,1.032431352428442572e+01,1.420251039497821610e+00,3.210845470428466797e+00,-1.790594612724811352e+00,1.587344646240484547e+00,3.360687789997741870e+00,2.971839560746883535e+01,1.000000000000000000e+01,9.000000000000000222e-01
2.227271207113071139e+00,9.742816213914498036e+00,1.691705948105759916e+00,1.878014802932739258e+00,-1.863088488665145259e-01,1.117869106927993766e-01,6.211743020126840598e-02,2.342720132565226621e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.552602005886660308e+00,1.634290067145659719e+01,2.448826267949463009e+00,2.850782155990600586e+00,-4.019560430132136375e-01,1.659923090386513089e-01,1.817816856068396325e-01,1.898658867174630771e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.237809422385677038e+00,1.344212433738164414e+01,3.636689177192920397e+00,3.905867099761962891e+00,-2.691776930911600196e-01,8.211433854384105058e-02,8.956104039034579190e-02,4.845549078814091359e+00,1.000000000000000000e+03,9.000000000000000222e-01
